Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
104,US-2021-156867,13/11/2021,17/11/2021,Standard Class,LC-16870,Lena Cacioppo,Consumer,Pakistan,Rawalpindi ,Punjab,46000,central-eastern,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6,0.2,-26.8758
105,US-2021-156867,13/11/2021,17/11/2021,Standard Class,LC-16870,Lena Cacioppo,Consumer,Pakistan,Rawalpindi ,Punjab,46000,central-eastern,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-3.8385
106,US-2021-156867,13/11/2021,17/11/2021,Standard Class,LC-16870,Lena Cacioppo,Consumer,Pakistan,Rawalpindi ,Punjab,46000,central-eastern,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3,0.7,-25.8174
107,CA-2023-119004,23/11/2023,28/11/2023,Standard Class,JM-15250,Janet Martin,Consumer,Pakistan,Rawalpindi ,Punjab,46000,central-eastern,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,0.2,17.6016
108,CA-2023-119004,23/11/2023,28/11/2023,Standard Class,JM-15250,Janet Martin,Consumer,Pakistan,Rawalpindi ,Punjab,46000,central-eastern,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1,0.2,2.0994
109,CA-2023-119004,23/11/2023,28/11/2023,Standard Class,JM-15250,Janet Martin,Consumer,Pakistan,Rawalpindi ,Punjab,46000,central-eastern,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1,0.2,1.0738
110,CA-2021-129476,15/10/2020,20/10/2021,Standard Class,PA-19060,Pete Armstrong,Home Office,Pakistan,Rawalpindi ,Punjab,46000,central-eastern,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,5,0.2,67.992
111,CA-2023-146780,25/12/2023,30/12/2023,Standard Class,CV-12805,Cynthia Voltz,Corporate,Pakistan,Rawalpindi ,Punjab,46000,central-eastern,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0,10.9096
112,CA-2022-128867,3/11/22,10/11/22,Standard Class,CL-12565,Clay Ludtke,Consumer,Pakistan,Sialkot,Punjab,51310,central-eastern,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0,22.788
113,CA-2022-128867,3/11/22,10/11/22,Standard Class,CL-12565,Clay Ludtke,Consumer,Pakistan,Sialkot,Punjab,51310,central-eastern,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0,13.3476
114,CA-2020-115259,25/08/2020,27/08/2020,Second Class,RC-19960,Ryan Crowe,Consumer,Pakistan,Sialkot,Punjab,51310,central-eastern,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,14.5348
115,CA-2020-115259,25/08/2020,27/08/2020,Second Class,RC-19960,Ryan Crowe,Consumer,Pakistan,Sialkot,Punjab,51310,central-eastern,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.652
116,CA-2020-115259,25/08/2020,27/08/2020,Second Class,RC-19960,Ryan Crowe,Consumer,Pakistan,Sialkot,Punjab,51310,central-eastern,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3,0.2,7.4925
117,CA-2020-115259,25/08/2020,27/08/2020,Second Class,RC-19960,Ryan Crowe,Consumer,Pakistan,Sialkot,Punjab,51310,central-eastern,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316
118,CA-2021-110457,2/3/21,6/3/21,Standard Class,DK-13090,Dave Kipp,Consumer,Pakistan,Sialkot,Punjab,51310,central-eastern,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0,165.3813
119,US-2021-136476,5/4/21,10/4/21,Standard Class,GG-14650,Greg Guthrie,Corporate,Pakistan,Sialkot,Punjab,51310,central-eastern,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,0.7,-115.7156
120,CA-2022-103730,12/6/22,15/06/2022,First Class,SC-20725,Steven Cartwright,Consumer,Pakistan,Sialkot,Punjab,51310,central-eastern,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0,18.3456
121,CA-2022-103730,12/6/22,15/06/2022,First Class,SC-20725,Steven Cartwright,Consumer,Pakistan,Sialkot,Punjab,51310,central-eastern,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0,13.878
122,CA-2022-103730,12/6/22,15/06/2022,First Class,SC-20725,Steven Cartwright,Consumer,Pakistan,Sukkur,Sindth,65200,southeastern,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0,63.4368
123,CA-2022-103730,12/6/22,15/06/2022,First Class,SC-20725,Steven Cartwright,Consumer,Pakistan,Sukkur,Sindth,65200,southeastern,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0,51.759
124,CA-2022-103730,12/6/22,15/06/2022,First Class,SC-20725,Steven Cartwright,Consumer,Pakistan,Sukkur,Sindth,65200,southeastern,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0,19.7316
125,US-2020-152030,26/12/2020,28/12/2020,Second Class,AD-10180,Alan Dominguez,Home Office,Pakistan,Sukkur,Sindth,65200,southeastern,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794
126,US-2020-134614,20/09/2020,25/09/2020,Standard Class,PF-19165,Philip Fox,Consumer,Pakistan,Sukkur,Sindth,65200,southeastern,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.682
127,US-2023-107272,5/11/23,12/11/23,Standard Class,TS-21610,Troy Staebel,Consumer,Pakistan,Sukkur,Sindth,65200,southeastern,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,-1.8308
128,US-2023-107272,5/11/23,12/11/23,Standard Class,TS-21610,Troy Staebel,Consumer,Pakistan,Sukkur,Sindth,65200,southeastern,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,30.499
129,US-2022-125969,6/11/22,10/11/22,Second Class,LS-16975,Lindsay Shagiari,Home Office,Pakistan,Sukkur,Sindth,65200,southeastern,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602
130,US-2022-125969,6/11/22,10/11/22,Second Class,LS-16975,Lindsay Shagiari,Home Office,Pakistan,Sukkur,Sindth,65200,southeastern,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0,26.2416
131,US-2023-164147,2/2/23,5/2/23,First Class,DW-13585,Dorothy Wardle,Corporate,Pakistan,Sukkur,Sindth,65200,southeastern,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.994
132,US-2023-164147,2/2/23,5/2/23,First Class,DW-13585,Dorothy Wardle,Corporate,Pakistan,Sukkur,Sindth,65200,southeastern,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,29.364
133,US-2023-164147,2/2/23,5/2/23,First Class,DW-13585,Dorothy Wardle,Corporate,Pakistan,Haripur,KPK,22620,northwestern,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9,0.2,6.9732
134,CA-2022-145583,13/10/2022,19/10/2022,Standard Class,LC-16885,Lena Creighton,Consumer,Pakistan,Haripur,KPK,22620,northwestern,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0,9.6192
135,CA-2022-145583,13/10/2022,19/10/2022,Standard Class,LC-16885,Lena Creighton,Consumer,Pakistan,Haripur,KPK,22620,northwestern,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0,16.6568
136,CA-2022-145583,13/10/2022,19/10/2022,Standard Class,LC-16885,Lena Creighton,Consumer,Pakistan,Haripur,KPK,22620,northwestern,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0,3.456
137,CA-2022-145583,13/10/2022,19/10/2022,Standard Class,LC-16885,Lena Creighton,Consumer,Pakistan,Haripur,KPK,22620,northwestern,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0,1.9698
138,CA-2022-145583,13/10/2022,19/10/2022,Standard Class,LC-16885,Lena Creighton,Consumer,Pakistan,Haripur,KPK,22620,northwestern,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616
139,CA-2022-145583,13/10/2022,19/10/2022,Standard Class,LC-16885,Lena Creighton,Consumer,Pakistan,Haripur,KPK,22620,northwestern,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0,18.4464
140,CA-2022-145583,13/10/2022,19/10/2022,Standard Class,LC-16885,Lena Creighton,Consumer,Pakistan,Haripur,KPK,22620,northwestern,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0,20.6976
141,CA-2022-110366,5/9/22,7/9/22,Second Class,JD-15895,Jonathan Doherty,Corporate,Pakistan,Haripur,KPK,22620,northwestern,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35
142,CA-2023-106180,18/09/2023,23/09/2023,Standard Class,SH-19975,Sally Hughsby,Corporate,Pakistan,Haripur,KPK,22620,northwestern,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,0,2.3814
143,CA-2023-106180,18/09/2023,23/09/2023,Standard Class,SH-19975,Sally Hughsby,Corporate,Pakistan,Sargodha ,Punjab,40100,central-eastern,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0,5.1042
144,CA-2023-106180,18/09/2023,23/09/2023,Standard Class,SH-19975,Sally Hughsby,Corporate,Pakistan,Sargodha ,Punjab,40100,central-eastern,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0,68.976
145,CA-2023-155376,22/12/2023,27/12/2023,Standard Class,SG-20080,Sandra Glassco,Consumer,Pakistan,Sargodha ,Punjab,40100,central-eastern,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0,218.2518
146,CA-2021-110744,7/9/21,12/9/21,Standard Class,HA-14920,Helen Andreada,Consumer,Pakistan,Sargodha ,Punjab,40100,central-eastern,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0,20.1579
147,CA-2020-110072,22/10/2020,28/10/2020,Standard Class,MG-17680,Maureen Gastineau,Home Office,Pakistan,Sargodha ,Punjab,40100,central-eastern,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,12.9096
148,CA-2023-114489,5/12/22,9/12/22,Standard Class,JE-16165,Justin Ellison,Corporate,Pakistan,Sargodha ,Punjab,40100,central-eastern,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0,103.8015
149,CA-2023-114489,5/12/22,9/12/22,Standard Class,JE-16165,Justin Ellison,Corporate,Pakistan,Sargodha ,Punjab,40100,central-eastern,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0,5.9988
150,CA-2023-114489,5/12/22,9/12/22,Standard Class,JE-16165,Justin Ellison,Corporate,Pakistan,Sargodha ,Punjab,40100,central-eastern,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0,585.552
151,CA-2023-114489,5/12/22,9/12/22,Standard Class,JE-16165,Justin Ellison,Corporate,Pakistan,Sargodha ,Punjab,40100,central-eastern,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0,80.6285
152,CA-2022-158834,13/03/2022,16/03/2022,First Class,TW-21025,Tamara Willingham,Home Office,Pakistan,Sargodha ,Punjab,40100,central-eastern,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.766
153,CA-2022-158834,13/03/2022,16/03/2022,First Class,TW-21025,Tamara Willingham,Home Office,Pakistan,Sargodha ,Punjab,40100,central-eastern,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.2,15.2388
154,CA-2021-124919,31/05/2021,2/6/21,First Class,SP-20650,Stephanie Phelps,Corporate,Pakistan,Sibi ,Blochistan,82000,southwestern,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0,26.271
155,CA-2021-124919,31/05/2021,2/6/21,First Class,SP-20650,Stephanie Phelps,Corporate,Pakistan,Sibi ,Blochistan,82000,southwestern,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0,48.5392
156,CA-2021-124919,31/05/2021,2/6/21,First Class,SP-20650,Stephanie Phelps,Corporate,Pakistan,Sibi ,Blochistan,82000,southwestern,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0,21.0288
157,CA-2021-118948,28/05/2021,3/6/21,Standard Class,NK-18490,Neil Knudson,Home Office,Pakistan,Sibi ,Blochistan,82000,southwestern,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,0,1.7901
158,CA-2021-104269,1/3/20,6/3/20,Second Class,DB-13060,Dave Brooks,Consumer,Pakistan,Sibi ,Blochistan,82000,southwestern,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,51.4764
159,CA-2022-114104,20/11/2022,24/11/2022,Standard Class,NP-18670,Nora Paige,Consumer,Pakistan,Sibi ,Blochistan,82000,southwestern,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,0,6.8714
160,CA-2022-114104,20/11/2022,24/11/2022,Standard Class,NP-18670,Nora Paige,Consumer,Pakistan,Sibi ,Blochistan,82000,southwestern,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0,236.2325
161,CA-2022-162733,11/5/22,12/5/22,First Class,TT-21070,Ted Trevino,Consumer,Pakistan,Sibi ,Blochistan,82000,southwestern,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1,0,2.691
162,CA-2021-119697,28/12/2021,31/12/2021,Second Class,EM-13960,Eric Murdock,Consumer,Pakistan,Sibi ,Blochistan,82000,southwestern,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,1.3596
163,CA-2022-154508,16/11/2022,20/11/2022,Standard Class,RD-19900,Ruben Dartt,Consumer,Pakistan,Sibi ,Blochistan,82000,southwestern,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5,0,13.348
164,CA-2022-113817,7/11/22,11/11/22,Standard Class,MJ-17740,Max Jones,Consumer,Pakistan, Bahawalpur ,Punjab,63100,central-eastern,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.688
165,CA-2020-139892,8/9/20,12/9/20,Standard Class,BM-11140,Becky Martin,Consumer,Pakistan, Bahawalpur ,Punjab,63100,central-eastern,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,0.2,2.7324
166,CA-2020-139892,8/9/20,12/9/20,Standard Class,BM-11140,Becky Martin,Consumer,Pakistan, Bahawalpur ,Punjab,63100,central-eastern,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.4,-1359.992
167,CA-2020-139892,8/9/20,12/9/20,Standard Class,BM-11140,Becky Martin,Consumer,Pakistan, Bahawalpur ,Punjab,63100,central-eastern,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,-58.6347
168,CA-2020-139892,8/9/20,12/9/20,Standard Class,BM-11140,Becky Martin,Consumer,Pakistan, Bahawalpur ,Punjab,63100,central-eastern,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.858
169,CA-2020-139892,8/9/20,12/9/20,Standard Class,BM-11140,Becky Martin,Consumer,Pakistan, Bahawalpur ,Punjab,63100,central-eastern,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.8136
170,CA-2020-139892,8/9/20,12/9/20,Standard Class,BM-11140,Becky Martin,Consumer,Pakistan, Bahawalpur ,Punjab,63100,central-eastern,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-453.849
171,CA-2020-139892,8/9/20,12/9/20,Standard Class,BM-11140,Becky Martin,Consumer,Pakistan, Bahawalpur ,Punjab,63100,central-eastern,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.9985
172,CA-2020-118962,5/8/20,9/8/20,Standard Class,CS-12130,Chad Sievert,Consumer,Pakistan, Bahawalpur ,Punjab,63100,central-eastern,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3,0,9.8418
173,CA-2020-118962,5/8/20,9/8/20,Standard Class,CS-12130,Chad Sievert,Consumer,Pakistan, Bahawalpur ,Punjab,63100,central-eastern,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0,53.2608
174,CA-2020-118962,5/8/20,9/8/20,Standard Class,CS-12130,Chad Sievert,Consumer,Pakistan, Bahawalpur ,Punjab,63100,central-eastern,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259
175,US-2020-100853,14/09/2020,19/09/2020,Standard Class,JB-15400,Jennifer Braxton,Corporate,Pakistan, Bahawalpur ,Punjab,63100,central-eastern,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,0.8,-131.12
176,US-2020-100853,14/09/2020,19/09/2020,Standard Class,JB-15400,Jennifer Braxton,Corporate,Pakistan,Gujrat ,Punjab,50700,central-eastern,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.552
177,US-2023-152366,21/04/2023,25/04/2023,Second Class,SJ-20500,Shirley Jackson,Consumer,Pakistan,Gujrat ,Punjab,50700,central-eastern,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8,-243.16
178,US-2021-101511,21/11/2021,23/11/2021,Second Class,JE-15745,Joel Eaton,Consumer,Pakistan,Gujrat ,Punjab,50700,central-eastern,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-11.3372
179,US-2021-101511,21/11/2021,23/11/2021,Second Class,JE-15745,Joel Eaton,Consumer,Pakistan,Gujrat ,Punjab,50700,central-eastern,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.7715
180,CA-2021-137225,15/12/2021,19/12/2021,Standard Class,JK-15640,Jim Kriz,Home Office,Pakistan,Gujrat ,Punjab,50700,central-eastern,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0,1.4104
181,CA-2020-166191,5/12/20,9/12/20,Second Class,DK-13150,David Kendrick,Corporate,Pakistan,Gujrat ,Punjab,50700,central-eastern,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,1.8612
182,CA-2020-166191,5/12/20,9/12/20,Second Class,DK-13150,David Kendrick,Corporate,Pakistan,Gujrat ,Punjab,50700,central-eastern,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395
183,CA-2020-158274,19/11/2020,24/11/2020,Second Class,RM-19675,Robert Marley,Home Office,Pakistan,Gujrat ,Punjab,50700,central-eastern,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96,4,0,131.0296
184,CA-2020-158274,19/11/2020,24/11/2020,Second Class,RM-19675,Robert Marley,Home Office,Pakistan,Gujrat ,Punjab,50700,central-eastern,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,0,41.986
185,CA-2020-158274,19/11/2020,24/11/2020,Second Class,RM-19675,Robert Marley,Home Office,Pakistan,Gujrat ,Punjab,50700,central-eastern,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29,2,0,7.25
186,CA-2022-105018,28/11/2022,2/12/22,Standard Class,SK-19990,Sally Knutson,Consumer,Pakistan,Gujrat ,Punjab,50700,central-eastern,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0,3.4368
187,CA-2020-123260,26/08/2020,30/08/2020,Standard Class,FM-14290,Frank Merwin,Home Office,Pakistan,Gujrat ,Punjab,50700,central-eastern,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0,22.984
188,CA-2022-157000,16/07/2022,22/07/2022,Standard Class,AM-10360,Alice McCarthy,Corporate,Pakistan,Gujrat ,Punjab,50700,central-eastern,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2,3.7224
189,CA-2022-157000,16/07/2022,22/07/2022,Standard Class,AM-10360,Alice McCarthy,Corporate,Pakistan,Gujrat ,Punjab,50700,central-eastern,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,0.2,6.255
190,CA-2021-102281,12/10/21,14/10/2021,First Class,MP-17470,Mark Packer,Home Office,Pakistan,Sheikhupura,Punjab,39350,central-eastern,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4,0.2,112.392
191,CA-2021-102281,12/10/21,14/10/2021,First Class,MP-17470,Mark Packer,Home Office,Pakistan,Sheikhupura,Punjab,39350,central-eastern,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0,20.0928
192,CA-2021-102281,12/10/21,14/10/2021,First Class,MP-17470,Mark Packer,Home Office,Pakistan,Sheikhupura,Punjab,39350,central-eastern,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,8,0,24.8832
193,CA-2021-102281,12/10/21,14/10/2021,First Class,MP-17470,Mark Packer,Home Office,Pakistan,Sheikhupura,Punjab,39350,central-eastern,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3,0.2,46.9764
194,CA-2021-102281,12/10/21,14/10/2021,First Class,MP-17470,Mark Packer,Home Office,Pakistan,Sheikhupura,Punjab,39350,central-eastern,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0,6.567
195,CA-2021-131457,31/10/2021,6/11/21,Standard Class,MZ-17515,Mary Zewe,Corporate,Pakistan,Sheikhupura,Punjab,39350,central-eastern,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7,0,6.7116
